real_ddG,predicted_ddG,index,set,Inner_Fold,Outer_Fold
11.366404,7.0788026,671,Test,2,1
10.757191,9.721648,680,Test,2,1
11.427419,11.169149,683,Test,2,1
-8.911627,-8.946819,628,Training,3,1
-7.828552,-7.6475663,323,Training,3,1
6.825751,6.8172574,563,Training,3,1
-9.809491,-8.806023,397,Training,3,1
7.049818,5.3624816,249,Training,3,1
11.200126,9.65125,466,Training,3,1
6.4123206,6.163249,577,Training,3,1
-3.3229718,-3.6415803,39,Training,3,1
-9.485906,-11.059228,124,Training,3,1
-14.393232,-14.184543,79,Training,3,1
6.7501397,5.600592,191,Training,3,1
13.121934,9.903971,539,Training,3,1
5.7354274,6.8125253,317,Training,3,1
7.2991705,7.5620008,86,Training,3,1
-13.492493,-12.100724,333,Training,3,1
-3.9083438,-8.061229,184,Training,3,1
6.7501397,7.3506894,638,Training,3,1
-7.1635184,-6.8056808,536,Training,3,1
9.860089,9.8498535,672,Training,3,1
8.970435,7.345345,669,Training,3,1
-11.29468,-13.064794,22,Training,3,1
8.911627,7.9615326,278,Training,3,1
7.828552,7.8704753,674,Training,3,1
9.234157,8.609329,406,Training,3,1
7.1635184,7.978716,452,Training,3,1
-4.660579,-5.492168,157,Training,3,1
-5.652566,-3.1284983,19,Training,3,1
6.8209686,7.9865947,568,Training,3,1
10.206749,7.634155,675,Training,3,1
9.234157,6.7037606,53,Training,3,1
-11.591216,-14.222615,164,Training,3,1
9.8433695,10.6653185,518,Training,3,1
-9.8433695,-10.210064,183,Training,3,1
9.860089,10.900664,308,Training,3,1
-11.157184,-12.199502,31,Training,3,1
10.456662,9.362426,664,Training,3,1
5.44685,5.212829,263,Training,3,1
9.485906,8.931859,496,Training,3,1
-8.538893,-6.448849,612,Training,3,1
8.911627,10.325534,520,Training,3,1
-6.4123206,-7.526522,234,Training,3,1
-8.28646,-8.56515,305,Training,3,1
8.538893,6.6714177,269,Training,3,1
7.573369,5.880853,595,Training,3,1
11.200126,10.074234,493,Training,3,1
12.901878,10.460071,489,Training,3,1
11.200126,10.585782,483,Training,3,1
-9.081853,-9.448882,224,Training,3,1
11.582187,10.664388,575,Training,3,1
13.906964,13.893444,608,Training,3,1
9.234157,7.5979176,51,Training,3,1
-14.662326,-12.774803,83,Training,3,1
12.346309,10.394845,495,Training,3,1
-2.8574557,-5.8219714,198,Training,3,1
-2.6046152,-2.6357305,69,Training,3,1
-13.906964,-13.654489,265,Training,3,1
-6.6005898,-9.995926,148,Training,3,1
8.222192,6.192393,360,Training,3,1
-8.056087,-8.689797,10,Training,3,1
11.366404,11.100655,658,Training,3,1
-1.0335548,-0.6169594,631,Training,3,1
9.964145,8.876797,681,Training,3,1
10.780248,10.63586,427,Training,3,1
14.662326,11.847672,505,Training,3,1
1.0335548,3.2670825,288,Training,3,1
8.222192,7.828894,90,Training,3,1
-10.780248,-12.331324,26,Training,3,1
-8.617138,-8.31871,81,Training,3,1
11.013371,10.316923,481,Training,3,1
-14.662326,-14.9153385,166,Training,3,1
-11.850297,-12.577456,296,Training,3,1
10.373469,6.7107763,242,Training,3,1
8.911627,8.201546,644,Training,3,1
11.200126,8.962278,490,Training,3,1
-12.728371,-14.1284895,159,Training,3,1
-14.662326,-14.04263,158,Training,3,1
-8.719284,-8.731146,624,Training,3,1
-7.2991705,-8.905818,463,Training,3,1
-8.538893,-8.953397,318,Training,3,1
-7.911209,-9.309027,14,Training,3,1
6.9499965,7.583835,194,Training,3,1
-6.7501397,-7.7760077,103,Training,3,1
9.809491,8.600047,404,Training,3,1
10.547433,9.037833,643,Training,3,1
12.074589,12.073005,320,Training,3,1
4.421898,4.25327,562,Training,3,1
14.662326,11.891815,508,Training,3,1
9.234157,9.03833,641,Training,3,1
-4.660579,-3.9945695,15,Training,3,1
2.809536,3.6226325,511,Training,3,1
10.373469,8.59077,551,Training,3,1
4.019613,5.1953974,556,Training,3,1
4.019613,5.239335,540,Training,3,1
-6.2872972,-7.0666213,217,Training,3,1
-4.9047456,-3.7211075,218,Training,3,1
-12.074589,-13.14907,44,Training,3,1
-11.200126,-10.911002,123,Training,3,1
-4.6817904,-4.087507,216,Training,3,1
-8.222192,-7.379791,655,Training,3,1
9.738947,9.394222,673,Training,3,1
9.234157,6.7990265,354,Training,3,1
7.6409483,6.0475016,190,Training,3,1
-5.182881,-4.8142414,37,Training,3,1
-7.2991705,-7.6181784,570,Training,3,1
-11.582187,-11.374884,155,Training,3,1
-12.103264,-12.050639,25,Training,3,1
8.208399,8.787557,275,Training,3,1
-10.757191,-8.844425,337,Training,3,1
-5.8907046,-6.9235377,571,Training,3,1
3.3229718,4.463901,382,Training,3,1
-10.199505,-9.976347,144,Training,3,1
8.538893,7.616753,282,Training,3,1
2.8574557,6.2726064,541,Training,3,1
8.538893,8.89273,280,Training,3,1
14.256616,11.138909,598,Training,3,1
-5.44685,-4.7887735,606,Training,3,1
11.366404,11.029221,307,Training,3,1
7.573369,7.5406365,121,Training,3,1
5.182881,5.6134005,380,Training,3,1
11.850297,10.020642,639,Training,3,1
-8.010414,-9.215374,42,Training,3,1
12.901878,10.814838,478,Training,3,1
14.222214,11.677685,514,Training,3,1
-6.3846426,-2.2062593,605,Training,3,1
-9.234157,-9.609658,142,Training,3,1
-9.647698,-9.87255,222,Training,3,1
11.391156,9.717589,259,Training,3,1
14.222214,10.709688,515,Training,3,1
11.582187,9.720432,472,Training,3,1
-8.621035,-9.220384,40,Training,3,1
5.8978305,10.984812,636,Training,3,1
7.911209,8.097086,277,Training,3,1
9.647698,10.546737,417,Training,3,1
10.547015,9.463813,420,Training,3,1
7.1635184,6.2884254,111,Training,3,1
-7.911209,-5.6738176,104,Training,3,1
-8.911627,-9.762975,301,Training,3,1
-5.9894924,-9.838201,47,Training,3,1
-9.809491,-10.692589,299,Training,3,1
8.538893,9.575508,661,Training,3,1
-7.911209,-9.107772,620,Training,3,1
9.234157,7.8372464,392,Training,3,1
11.391156,8.84901,542,Training,3,1
7.911209,7.096253,357,Training,3,1
-8.538893,-6.746463,532,Training,3,1
-7.2991705,-8.63524,429,Training,3,1
-7.911209,-9.036372,105,Training,3,1
-2.5376084,-1.788275,67,Training,3,1
-3.2465277,-2.195854,36,Training,3,1
-6.399971,-9.042027,59,Training,3,1
-6.4123206,-7.525147,587,Training,3,1
14.222214,10.633526,634,Training,3,1
-11.582187,-11.459053,154,Training,3,1
11.243289,10.993635,521,Training,3,1
6.8170114,7.9874196,590,Training,3,1
10.373469,8.419053,416,Training,3,1
-5.90357,-6.567639,538,Training,3,1
11.200126,10.912268,482,Training,3,1
-6.498485,-10.196713,182,Training,3,1
-6.8170114,-9.011805,247,Training,3,1
-6.825751,-6.7413177,220,Training,3,1
-14.634608,-14.222409,322,Training,3,1
9.809491,9.177602,659,Training,3,1
8.010414,8.390847,432,Training,3,1
10.373469,7.97836,573,Training,3,1
11.243289,8.1911,654,Training,3,1
-11.366404,-10.088233,650,Training,3,1
-6.9499965,-7.803716,537,Training,3,1
-9.809491,-8.442267,65,Training,3,1
-7.828552,-7.722959,331,Training,3,1
-6.562173,-7.3434396,459,Training,3,1
-11.103833,-10.857468,41,Training,3,1
-1.9616554,-2.1476803,18,Training,3,1
10.757191,9.333876,667,Training,3,1
-9.860089,-9.448968,651,Training,3,1
-6.7501397,-7.2421756,295,Training,3,1
-11.391156,-9.988801,71,Training,3,1
-11.582187,-11.377002,232,Training,3,1
-8.645655,-8.061416,325,Training,3,1
-2.951785,-2.9664369,34,Training,3,1
6.7501397,4.9088945,115,Training,3,1
8.208399,8.561988,271,Training,3,1
12.901878,11.577076,477,Training,3,1
-6.3323684,-7.258472,96,Training,3,1
-10.147977,-12.491238,33,Training,3,1
-12.346309,-11.131125,152,Training,3,1
-10.547433,-10.154215,300,Training,3,1
-7.1635184,-7.53141,454,Training,3,1
-11.200126,-9.99765,147,Training,3,1
-11.200126,-12.119476,132,Training,3,1
-2.657753,-3.9312994,211,Training,3,1
-8.911627,-8.144805,615,Training,3,1
-11.391156,-11.5262575,602,Training,3,1
10.199505,8.94649,487,Training,3,1
11.582187,11.074552,548,Training,3,1
-14.222214,-10.909842,118,Training,3,1
6.6005898,8.964113,491,Training,3,1
-11.582187,-12.095878,141,Training,3,1
8.911627,8.939511,285,Training,3,1
-6.516863,-3.7570202,85,Training,3,1
-5.269798,-6.363189,87,Training,3,1
7.1635184,6.531943,193,Training,3,1
-13.121934,-10.943414,204,Training,3,1
3.0970547,3.3515074,435,Training,3,1
8.617138,8.211393,424,Training,3,1
7.3929095,8.093781,343,Training,3,1
-9.809491,-9.895569,61,Training,3,1
9.506176,7.398068,352,Training,3,1
11.582187,10.142902,484,Training,3,1
-9.985035,-7.54114,637,Training,3,1
7.049818,8.774036,443,Training,3,1
-9.809491,-10.014348,316,Training,3,1
-14.256616,-13.871601,255,Training,3,1
-8.911627,-10.630987,173,Training,3,1
-7.573369,-5.473186,252,Training,3,1
-11.243289,-9.978467,311,Training,3,1
-13.34199,-12.322477,133,Training,3,1
7.1635184,6.841216,188,Training,3,1
-8.970435,-7.0383506,326,Training,3,1
-9.809491,-7.7711043,60,Training,3,1
6.562173,6.1637125,114,Training,3,1
4.823849,7.191925,314,Training,3,1
-6.3323684,-7.6963105,126,Training,3,1
7.2991705,6.0784554,227,Training,3,1
-11.427419,-9.3709755,340,Training,3,1
-11.200126,-12.01599,150,Training,3,1
9.234157,7.194755,52,Training,3,1
11.243289,7.604247,43,Training,3,1
-7.911209,-9.054586,617,Training,3,1
9.185591,6.9346843,93,Training,3,1
-7.911209,-9.628646,12,Training,3,1
5.182881,5.9906697,423,Training,3,1
3.7247381,4.834053,290,Training,3,1
11.880438,10.089096,359,Training,3,1
-9.738947,-9.447907,336,Training,3,1
-10.373469,-7.387446,585,Training,3,1
-11.243289,-10.9730835,599,Training,3,1
-10.553817,-12.135699,23,Training,3,1
8.538893,7.3316617,192,Training,3,1
6.227926,7.044811,240,Training,3,1
-12.901878,-12.258077,135,Training,3,1
15.600111,13.381446,635,Training,3,1
9.809491,8.738981,54,Training,3,1
-7.3929095,-10.065507,0,Training,3,1
9.485906,9.678723,467,Training,3,1
3.210377,4.6460433,557,Training,3,1
5.670143,4.8070464,684,Training,3,1
5.05872,5.569548,378,Training,3,1
-9.234157,-8.167731,207,Training,3,1
5.8907046,6.0748873,381,Training,3,1
8.056087,8.095674,353,Training,3,1
-9.234157,-10.155824,298,Training,3,1
-7.911209,-6.2108626,529,Training,3,1
-12.728371,-12.273379,27,Training,3,1
4.5566273,4.2155943,510,Training,3,1
-9.234157,-7.4659247,11,Training,3,1
-12.982928,-13.38175,313,Training,3,1
-5.182881,-5.4040055,80,Training,3,1
12.728371,11.629462,371,Training,3,1
-13.906964,-12.386501,58,Training,3,1
7.911209,6.0896106,186,Training,3,1
-13.121934,-10.110759,196,Training,3,1
4.9047456,4.3213215,561,Training,3,1
8.911627,7.208521,272,Training,3,1
-8.010414,-10.763896,210,Training,3,1
11.200126,8.993097,499,Training,3,1
-9.081853,-10.369145,75,Training,3,1
7.049818,7.5518565,264,Training,3,1
9.809491,8.297916,408,Training,3,1
10.757191,10.17522,670,Training,3,1
9.339688,8.866092,284,Training,3,1
-8.911627,-9.853066,621,Training,3,1
11.103833,10.461793,384,Training,3,1
4.6817904,5.007227,559,Training,3,1
-5.05872,-5.458157,35,Training,3,1
-9.234157,-10.5708065,49,Training,3,1
-7.573369,-8.317309,442,Training,3,1
-8.208399,-7.951431,614,Training,3,1
-9.860089,-10.765847,329,Training,3,1
-9.081853,-7.671487,201,Training,3,1
-2.809536,-3.6010113,168,Training,3,1
11.591216,11.68754,507,Training,3,1
3.2465277,3.3219972,379,Training,3,1
-5.8978305,-12.516187,293,Training,3,1
-10.199505,-11.078821,125,Training,3,1
-8.010414,-8.829165,89,Training,3,1
-12.901878,-12.168555,134,Training,3,1
-14.662326,-14.904013,165,Training,3,1
10.456662,10.806506,519,Training,3,1
-9.964145,-8.993439,338,Training,3,1
-10.757191,-9.061599,324,Training,3,1
9.8433695,9.908584,517,Training,3,1
8.538893,7.6834044,283,Training,3,1
8.761648,9.209199,391,Training,3,1
-9.8433695,-10.378349,174,Training,3,1
5.652566,4.503963,362,Training,3,1
-3.0970547,-2.45502,92,Training,3,1
-9.738947,-10.412199,330,Training,3,1
-11.391156,-8.923874,199,Training,3,1
11.582187,10.376168,497,Training,3,1
9.234157,10.198937,398,Training,3,1
8.645655,8.495303,668,Training,3,1
7.911209,8.140706,448,Training,3,1
-7.573369,-9.038566,235,Training,3,1
-8.208399,-8.643353,618,Training,3,1
-8.208399,-8.665076,611,Training,3,1
-5.8907046,-5.626082,170,Training,3,1
-8.538893,-7.7205477,626,Training,3,1
9.647698,7.850157,88,Training,3,1
-9.8433695,-10.635327,175,Training,3,1
13.121934,11.44047,547,Training,3,1
-9.234157,-12.066325,55,Training,3,1
-6.562173,-7.427743,457,Training,3,1
-10.373469,-8.730566,208,Training,3,1
-11.582187,-10.7067995,129,Training,3,1
-5.8907046,-6.298509,38,Training,3,1
3.9083438,7.592486,527,Training,3,1
-7.0493245,-6.951658,128,Training,3,1
7.6409483,8.382235,267,Training,3,1
-7.1635184,-6.332232,531,Training,3,1
-4.823849,-7.1737537,657,Training,3,1
10.199505,9.743135,468,Training,3,1
-12.287072,-12.1299095,334,Training,3,1
4.8476205,4.838445,558,Training,3,1
9.809491,9.11649,645,Training,3,1
8.538893,8.195514,470,Training,3,1
-11.243289,-12.491798,386,Training,3,1
-12.728371,-12.020633,32,Training,3,1
12.728371,11.6336355,502,Training,3,1
-8.538893,-7.3758698,455,Training,3,1
-9.647698,-9.552442,223,Training,3,1
11.243289,10.582682,460,Training,3,1
-4.019613,-5.1527705,213,Training,3,1
7.911209,5.9908996,447,Training,3,1
8.911627,10.628826,516,Training,3,1
-14.634608,-13.859202,342,Training,3,1
6.516863,4.7577624,428,Training,3,1
-8.208399,-8.297395,616,Training,3,1
10.78479,10.593164,309,Training,3,1
7.049818,7.677041,101,Training,3,1
-12.728371,-14.90716,163,Training,3,1
13.34199,10.318258,476,Training,3,1
-8.538893,-9.161376,622,Training,3,1
-5.670143,-4.547829,341,Training,3,1
6.3846426,3.9964108,262,Training,3,1
-3.7247381,-5.5407596,633,Training,3,1
-12.074589,-11.938724,663,Training,3,1
-14.662326,-14.568922,162,Training,3,1
9.081853,7.840267,102,Training,3,1
9.081853,9.596718,418,Training,3,1
7.2991705,6.311532,419,Training,3,1
-10.456662,-10.484063,176,Training,3,1
6.8209686,5.853164,250,Training,3,1
9.817585,9.999661,492,Training,3,1
-11.243289,-12.045651,178,Training,3,1
12.982928,11.197704,656,Training,3,1
-9.234157,-9.07794,63,Training,3,1
8.621035,8.554158,383,Training,3,1
-11.157184,-10.57214,24,Training,3,1
11.582187,8.936919,596,Training,3,1
5.269798,5.8514194,437,Training,3,1
-10.547015,-9.300485,77,Training,3,1
-9.506176,-8.120422,9,Training,3,1
11.582187,10.286229,498,Training,3,1
11.582187,12.152954,543,Training,3,1
12.287072,10.964965,677,Training,3,1
13.121934,9.970586,574,Training,3,1
-6.7501397,-7.9828067,453,Training,3,1
-14.256616,-12.9511385,310,Training,3,1
6.9499965,8.061707,523,Training,3,1
-14.662326,-12.408486,29,Training,3,1
8.28646,8.795686,648,Training,3,1
14.634608,12.464259,685,Training,3,1
6.562173,6.0742764,116,Training,3,1
7.573369,6.964478,95,Training,3,1
-7.168044,-7.9990067,13,Training,3,1
-8.222192,-5.94394,17,Training,3,1
9.809491,10.000875,480,Training,3,1
12.04771,11.525364,363,Training,3,1
-15.600111,-15.468965,292,Training,3,1
8.538893,5.9382944,112,Training,3,1
-7.168044,-9.238028,64,Training,3,1
8.402198,9.7607565,524,Training,3,1
7.168044,7.662675,356,Training,3,1
8.761648,9.887444,400,Training,3,1
-6.9499965,-9.165456,107,Training,3,1
10.547433,9.090701,552,Training,3,1
7.0493245,5.963487,471,Training,3,1
-9.234157,-7.68566,395,Training,3,1
-8.538893,-8.615703,619,Training,3,1
11.391156,9.020614,555,Training,3,1
-5.0932493,-4.984403,229,Training,3,1
14.662326,10.89122,426,Training,3,1
4.398601,6.6390886,243,Training,3,1
-8.575752,-9.024128,237,Training,3,1
-6.227926,-6.4977784,583,Training,3,1
-10.780248,-14.078031,160,Training,3,1
7.573369,7.0736,99,Training,3,1
10.780248,10.927687,503,Training,3,1
7.2991705,7.282822,241,Training,3,1
-9.41236,-8.806023,1,Validation,3,1
9.081853,5.4535565,3,Validation,3,1
-11.880438,-9.051316,16,Validation,3,1
-12.04771,-12.020633,20,Validation,3,1
-11.025974,-12.098253,21,Validation,3,1
-12.728371,-12.11422,28,Validation,3,1
-11.591216,-12.486617,30,Validation,3,1
9.081853,7.2906795,45,Validation,3,1
-10.152485,-10.929362,46,Validation,3,1
-8.761648,-11.434255,48,Validation,3,1
-5.681445,-10.537826,50,Validation,3,1
-8.360079,-8.136344,62,Validation,3,1
-7.0493245,-8.619847,66,Validation,3,1
-8.131989,-6.419867,70,Validation,3,1
-8.412317,-6.871611,72,Validation,3,1
-10.373469,-7.625879,73,Validation,3,1
-12.728371,-12.496137,82,Validation,3,1
-5.269798,-7.2765346,94,Validation,3,1
6.227926,7.677041,98,Validation,3,1
-8.208399,-9.148349,106,Validation,3,1
-7.1635184,-9.241625,109,Validation,3,1
6.7501397,2.3121252,110,Validation,3,1
-10.456662,-11.05066,119,Validation,3,1
-9.809491,-14.361181,130,Validation,3,1
-9.234157,-7.362744,131,Validation,3,1
-11.582187,-12.486674,136,Validation,3,1
-9.809491,-12.494165,137,Validation,3,1
-3.1565387,-6.628197,143,Validation,3,1
-12.901878,-10.764036,146,Validation,3,1
-9.817585,-10.877568,149,Validation,3,1
-11.200126,-9.681272,156,Validation,3,1
-4.5566273,-7.8678164,167,Validation,3,1
-6.9499965,-8.907517,180,Validation,3,1
-8.402198,-12.019069,181,Validation,3,1
5.90357,6.9195023,195,Validation,3,1
-4.019613,-4.2989054,197,Validation,3,1
-13.121934,-14.379435,202,Validation,3,1
-13.121934,-7.7945857,203,Validation,3,1
-11.582187,-10.262387,205,Validation,3,1
-3.210377,-5.167977,214,Validation,3,1
-4.8476205,-4.181165,215,Validation,3,1
-4.5000463,-3.383478,221,Validation,3,1
5.8907046,6.1290045,228,Validation,3,1
-13.121934,-10.015668,231,Validation,3,1
-8.617138,-9.618747,233,Validation,3,1
9.647698,7.7392306,238,Validation,3,1
7.2991705,7.9307895,245,Validation,3,1
9.647698,6.219331,254,Validation,3,1
8.208399,9.347343,268,Validation,3,1
8.538893,8.761468,276,Validation,3,1
8.538893,8.948353,279,Validation,3,1
8.208399,8.869053,286,Validation,3,1
2.8103404,5.124739,287,Validation,3,1
-14.222214,-9.253112,291,Validation,3,1
9.985035,7.8024483,294,Validation,3,1
11.391156,7.879438,304,Validation,3,1
-12.346309,-12.277641,306,Validation,3,1
-10.456662,-9.896818,321,Validation,3,1
-10.757191,-13.963859,327,Validation,3,1
-11.366404,-13.089846,328,Validation,3,1
-9.738947,-11.060144,335,Validation,3,1
-7.721544,-7.210176,348,Validation,3,1
4.660579,1.1099663,358,Validation,3,1
1.9616554,4.0081677,361,Validation,3,1
11.025974,11.557148,364,Validation,3,1
14.662326,11.681807,372,Validation,3,1
11.591216,11.579396,373,Validation,3,1
10.147977,12.808578,376,Validation,3,1
2.951785,4.8857417,377,Validation,3,1
12.074589,11.113357,387,Validation,3,1
-9.081853,-7.2441545,388,Validation,3,1
10.152485,8.667138,389,Validation,3,1
5.9894924,9.072085,390,Validation,3,1
-9.234157,1.3279842,394,Validation,3,1
11.965903,10.059387,399,Validation,3,1
13.906964,9.275754,401,Validation,3,1
6.399971,11.139158,402,Validation,3,1
9.809491,6.235278,403,Validation,3,1
7.168044,8.680105,407,Validation,3,1
7.0493245,8.3392515,409,Validation,3,1
7.573369,5.768309,411,Validation,3,1
2.6046152,3.6855786,412,Validation,3,1
14.393232,10.529972,422,Validation,3,1
12.728371,10.705864,425,Validation,3,1
-9.647698,-8.362252,431,Validation,3,1
-8.222192,-5.368263,433,Validation,3,1
6.8209686,5.561136,434,Validation,3,1
-9.185591,-8.3631525,436,Validation,3,1
3.514787,6.3248563,440,Validation,3,1
-6.227926,-9.75598,441,Validation,3,1
8.208399,8.169545,449,Validation,3,1
-6.2163453,-6.3236637,456,Validation,3,1
-6.7501397,-6.106723,458,Validation,3,1
14.222214,8.071567,461,Validation,3,1
-7.573369,-8.9403,464,Validation,3,1
-2.0416784,-7.357425,465,Validation,3,1
6.3323684,6.5497804,469,Validation,3,1
9.234157,6.5477176,474,Validation,3,1
9.234157,7.5746875,485,Validation,3,1
9.485906,9.956032,488,Validation,3,1
9.485906,9.798778,494,Validation,3,1
4.660579,5.675567,500,Validation,3,1
14.662326,11.013469,509,Validation,3,1
7.8782945,5.4555106,512,Validation,3,1
5.8907046,6.747737,513,Validation,3,1
9.8433695,10.888291,526,Validation,3,1
8.803132,11.524653,528,Validation,3,1
-7.6409483,-6.590061,530,Validation,3,1
9.809491,10.650791,549,Validation,3,1
9.234157,8.947032,550,Validation,3,1
6.2872972,7.9437394,560,Validation,3,1
4.5000463,6.164193,564,Validation,3,1
9.647698,8.308514,565,Validation,3,1
9.647698,8.807397,569,Validation,3,1
8.617138,8.093825,576,Validation,3,1
7.573369,9.008882,578,Validation,3,1
-6.609324,-7.575401,579,Validation,3,1
-4.398601,-7.6002393,586,Validation,3,1
-10.373469,-0.9134624,589,Validation,3,1
-7.049818,-7.6116786,607,Validation,3,1
-7.6409483,-8.814637,610,Validation,3,1
-8.208399,-8.731145,629,Validation,3,1
-8.208399,-2.2616594,632,Validation,3,1
9.809491,10.631804,642,Validation,3,1
12.982928,11.187495,646,Validation,3,1
12.346309,9.696204,649,Validation,3,1
-10.78479,-9.952886,652,Validation,3,1
-5.7354274,-5.1161704,660,Validation,3,1
8.645655,6.809151,662,Validation,3,1
7.828552,9.514126,666,Validation,3,1
13.492493,10.982848,676,Validation,3,1
9.738947,11.549238,678,Validation,3,1
9.738947,11.296641,679,Validation,3,1
8.645655,9.406333,682,Validation,3,1
7.721544,6.243735,5,Test,3,1
-13.374806,-12.508243,8,Test,3,1
-11.965903,-12.237321,56,Test,3,1
-8.761648,-12.03078,57,Test,3,1
-7.573369,-5.749865,68,Test,3,1
-9.647698,-14.273616,74,Test,3,1
-7.2991705,-5.676652,76,Test,3,1
-8.839217,-7.0786395,78,Test,3,1
-10.780248,-12.8034525,84,Test,3,1
-6.8209686,-4.470375,91,Test,3,1
-3.514787,-5.43158,97,Test,3,1
-7.049818,-7.9942927,100,Test,3,1
-7.911209,-9.252061,108,Test,3,1
6.2163453,5.6700196,113,Test,3,1
-11.243289,-13.717351,117,Test,3,1
7.2991705,7.624933,120,Test,3,1
2.0416784,7.732984,122,Test,3,1
-8.538893,-10.762364,127,Test,3,1
-11.013371,-12.514863,138,Test,3,1
-11.200126,-12.226993,139,Test,3,1
-11.200126,-12.701646,140,Test,3,1
